Genome	contig	Start	Stop	protID
GCA_000007265	AE009948.1	1660450	1661365	1615
GCA_000007265	AE009948.1	1661494	1662937	1616
GCA_000007265	AE009948.1	1662936	1664403	1617
GCA_000007265	AE009948.1	1664402	1664705	1618
GCA_000007265	AE009948.1	1664842	1667488	1619
GCA_000007265	AE009948.1	1667500	1668331	1620
GCA_000007265	AE009948.1	1668341	1668839	1621
GCA_000007265	AE009948.1	1669159	1670125	1622
GCA_000007265	AE009948.1	1670171	1670720	1623
GCA_000007265	AE009948.1	1670786	1671572	1624
GCA_000007265	AE009948.1	1671697	1672909	1625
GCA_000007265	AE009948.1	1673175	1673628	1626
GCA_000007265	AE009948.1	1673683	1675066	1627
GCA_000007265	AE009948.1	1675176	1676097	1628
GCA_000007265	AE009948.1	1676131	1677010	1629
GCA_000007265	AE009948.1	1677107	1678022	1630
GCA_000007265	AE009948.1	1678312	1680328	1631
GCA_000007265	AE009948.1	1680407	1681946	1632
GCA_000007265	AE009948.1	1682038	1683139	1633
GCA_000007265	AE009948.1	1683135	1683495	1634
GCA_000007265	AE009948.1	1683519	1684527	1635
GCA_000007265	AE009948.1	1684652	1687181	1636
GCA_000007265	AE009948.1	1687289	1688237	1637
GCA_000007265	AE009948.1	1688354	1689236	1638
GCA_000007265	AE009948.1	1689303	1691223	1639
GCA_000007265	AE009948.1	1691407	1692847	1640
GCA_000007265	AE009948.1	1692848	1693811	1641
GCA_000007265	AE009948.1	1693897	1694332	1642
GCA_000007265	AE009948.1	1694324	1694714	1643
GCA_000007265	AE009948.1	1694802	1695363	1644
GCA_000007265	AE009948.1	1696290	1696590	1645
GCA_000007265	AE009948.1	1697007	1697238	1646
GCA_000007265	AE009948.1	1697250	1697421	1647
GCA_000007265	AE009948.1	1697433	1697874	1648
GCA_000007265	AE009948.1	1698475	1698928	1649
GCA_000007265	AE009948.1	1698939	1699554	1650
GCA_000007265	AE009948.1	1699605	1700007	1651
GCA_000007265	AE009948.1	1700106	1700823	1652
GCA_000007265	AE009948.1	1700824	1702324	1653
GCA_000007265	AE009948.1	1702659	1705488	1654
GCA_000007265	AE009948.1	1705619	1706291	1655
GCA_000007265	AE009948.1	1706315	1707260	1656
GCA_000007265	AE009948.1	1707429	1707669	1657
GCA_000007265	AE009948.1	1707713	1708205	1658
GCA_000007265	AE009948.1	1708216	1708504	1659
GCA_000007265	AE009948.1	1709597	1710722	1660
GCA_000007265	AE009948.1	1710898	1711492	1661
GCA_000007265	AE009948.1	1711537	1711852	1662
GCA_000007265	AE009948.1	1711932	1712433	1663
GCA_000007265	AE009948.1	1712436	1714776	1664
GCA_000007265	AE009948.1	1714860	1715403	1665
GCA_000007265	AE009948.1	1715405	1715717	1666
GCA_000007265	AE009948.1	1715842	1716721	1667
GCA_000007265	AE009948.1	1716736	1717330	1668
GCA_000007265	AE009948.1	1717458	1719879	1669
GCA_000007265	AE009948.1	1719992	1720475	1670
GCA_000007265	AE009948.1	1720545	1721655	1671
GCA_000007265	AE009948.1	1721824	1724137	1672
GCA_000007265	AE009948.1	1724237	1724612	1673
GCA_000007265	AE009948.1	1724646	1725576	1674
GCA_000007265	AE009948.1	1725572	1726328	1675
GCA_000007265	AE009948.1	1726452	1727349	1676
GCA_000007265	AE009948.1	1727427	1728276	1677
GCA_000007265	AE009948.1	1728443	1728896	1678
GCA_000007265	AE009948.1	1728913	1730116	1679
GCA_000007265	AE009948.1	1730272	1730932	1680
GCA_000007265	AE009948.1	1730955	1733241	1681
GCA_000007265	AE009948.1	1733244	1733604	1682
GCA_000007265	AE009948.1	1733649	1734630	1683
GCA_000007265	AE009948.1	1734714	1736463	1684
GCA_000007265	AE009948.1	1736455	1738174	1685
GCA_000007265	AE009948.1	1738173	1739193	1686
GCA_000007265	AE009948.1	1739193	1740621	1687
GCA_000007265	AE009948.1	1740723	1741932	1688
GCA_000007265	AE009948.1	1741944	1742844	1689
GCA_000007265	AE009948.1	1743252	1743699	1690
GCA_000007265	AE009948.1	1744581	1744881	1691
GCA_000007265	AE009948.1	1745040	1746231	1692
GCA_000007265	AE009948.1	1746300	1747026	1693
GCA_000007265	AE009948.1	1747152	1747740	1694
GCA_000007265	AE009948.1	1747783	1748320	1695
GCA_000007265	AE009948.1	1748454	1749627	1696
GCA_000007265	AE009948.1	1749670	1750435	1697
GCA_000007265	AE009948.1	1750611	1750881	1698
GCA_000007265	AE009948.1	1751241	1752267	1699
GCA_000007265	AE009948.1	1752386	1753397	1700
GCA_000007265	AE009948.1	1753472	1753880	1701
GCA_000007265	AE009948.1	1753881	1754574	1702
GCA_000007265	AE009948.1	1754752	1754983	1703
GCA_000007265	AE009948.1	1755036	1756716	1704
GCA_000007265	AE009948.1	1756873	1757383	1705
GCA_000007265	AE009948.1	1757530	1758877	1706
GCA_000007265	AE009948.1	1758910	1759282	1707
GCA_000007265	AE009948.1	1759361	1759901	1708
GCA_000007265	AE009948.1	1760163	1761360	1709
GCA_000007265	AE009948.1	1761494	1762364	1710
GCA_000007265	AE009948.1	1762572	1763583	1711
GCA_000007265	AE009948.1	1763786	1765865	1712
GCA_000007265	AE009948.1	1766019	1766490	1713
GCA_000007265	AE009948.1	1766511	1766925	1714
GCA_000007265	AE009948.1	1767143	1767956	1715
GCA_000007265	AE009948.1	1768052	1768994	1716
GCA_000007265	AE009948.1	1768983	1770258	1717
GCA_000007265	AE009948.1	1770259	1770892	1718
GCA_000007265	AE009948.1	1770884	1771547	1719
GCA_000007265	AE009948.1	1771553	1772426	1720
GCA_000007265	AE009948.1	1772581	1773433	1721
GCA_000007265	AE009948.1	1773436	1774309	1722
GCA_000007265	AE009948.1	1774388	1774880	1723
GCA_000007265	AE009948.1	1774898	1775459	1724
GCA_000007265	AE009948.1	1775445	1776228	1725
GCA_000007265	AE009948.1	1776409	1776682	1726
GCA_000007265	AE009948.1	1776700	1777093	1727
GCA_000007265	AE009948.1	1777083	1778376	1728
GCA_000007265	AE009948.1	1778375	1778768	1729
GCA_000007265	AE009948.1	1778942	1780205	1730
GCA_000007265	AE009948.1	1780197	1780437	1731
GCA_000007265	AE009948.1	1780451	1781717	1732
GCA_000007265	AE009948.1	1781713	1783249	1733
GCA_000007265	AE009948.1	1783261	1783384	1734
GCA_000007265	AE009948.1	1783394	1784582	1735
GCA_000007265	AE009948.1	1784581	1785256	1736
GCA_000007265	AE009948.1	1785611	1785746	1737
GCA_000007265	AE009948.1	1785929	1787285	1738
GCA_000007265	AE009948.1	1787516	1788683	1739
GCA_000007265	AE009948.1	1789081	1790809	1740
GCA_000007265	AE009948.1	1790827	1792051	1741
GCA_000007265	AE009948.1	1792427	1794806	1742
GCA_000007265	AE009948.1	1794895	1795987	1743
GCA_000007265	AE009948.1	1796303	1797983	1744
GCA_000007265	AE009948.1	1798048	1798810	1745
GCA_000007265	AE009948.1	1798829	1800347	1746
GCA_000007265	AE009948.1	1800412	1801402	1747
GCA_000007265	AE009948.1	1801423	1802875	1748
GCA_000007265	AE009948.1	1802972	1803929	1749
GCA_000007265	AE009948.1	1803947	1804967	1750
GCA_000007265	AE009948.1	1805201	1806185	1751
GCA_000007265	AE009948.1	1806348	1806996	1752
GCA_000007265	AE009948.1	1807006	1807723	1753
GCA_000007265	AE009948.1	1807724	1808588	1754
GCA_000007265	AE009948.1	1808591	1809257	1755
GCA_000007265	AE009948.1	1809369	1809855	1756
GCA_000007265	AE009948.1	1809921	1810200	1757
GCA_000007265	AE009948.1	1810227	1811667	1758
GCA_000007265	AE009948.1	1811834	1812452	1759
GCA_000007265	AE009948.1	1812790	1813084	1760
GCA_000007265	AE009948.1	1813106	1814399	1761
GCA_000007265	AE009948.1	1814768	1815791	1762
GCA_000007265	AE009948.1	1816152	1816827	1763
GCA_000007265	AE009948.1	1816996	1819249	1764
GCA_000007265	AE009948.1	1819372	1820191	1765
GCA_000007265	AE009948.1	1820187	1821444	1766
GCA_000007265	AE009948.1	1821583	1822459	1767
GCA_000007265	AE009948.1	1822442	1823420	1768
GCA_000007265	AE009948.1	1823540	1824182	1769
GCA_000007265	AE009948.1	1824195	1824687	1770
GCA_000007265	AE009948.1	1824906	1827354	1771
GCA_000007265	AE009948.1	1827350	1827815	1772
GCA_000007265	AE009948.1	1827987	1828449	1773
GCA_000007265	AE009948.1	1828607	1829648	1774
GCA_000007265	AE009948.1	1829741	1830512	1775
GCA_000007265	AE009948.1	1830788	1831349	1776
GCA_000007265	AE009948.1	1831366	1832899	1777
GCA_000007265	AE009948.1	1833317	1833722	1778
GCA_000007265	AE009948.1	1833782	1833968	1779
GCA_000007265	AE009948.1	1834174	1835581	1780
GCA_000007265	AE009948.1	1835584	1835914	1781
GCA_000007265	AE009948.1	1835916	1836327	1782
GCA_000007265	AE009948.1	1836361	1836700	1783
GCA_000007265	AE009948.1	1836702	1836933	1784
GCA_000007265	AE009948.1	1836949	1840624	1785
GCA_000007265	AE009948.1	1840624	1841347	1786
GCA_000007265	AE009948.1	1841343	1844079	1787
GCA_000007265	AE009948.1	1844264	1844741	1788
GCA_000007265	AE009948.1	1844740	1845424	1789
GCA_000007265	AE009948.1	1845438	1845783	1790
GCA_000007265	AE009948.1	1845769	1846117	1791
GCA_000007265	AE009948.1	1846116	1846422	1792
GCA_000007265	AE009948.1	1846418	1846754	1793
GCA_000007265	AE009948.1	1846774	1848037	1794
GCA_000007265	AE009948.1	1848047	1848590	1795
GCA_000007265	AE009948.1	1848639	1849782	1796
GCA_000007265	AE009948.1	1849790	1851503	1797
GCA_000007265	AE009948.1	1851495	1851975	1798
GCA_000007265	AE009948.1	1852427	1852715	1799
GCA_000007265	AE009948.1	1853004	1853547	1800
GCA_000007265	AE009948.1	1853656	1854121	1801
GCA_000007265	AE009948.1	1854117	1854465	1802
GCA_000007265	AE009948.1	1854461	1854722	1803
GCA_000007265	AE009948.1	1854731	1855148	1804
GCA_000007265	AE009948.1	1855137	1855344	1805
GCA_000007265	AE009948.1	1855340	1855697	1806
GCA_000007265	AE009948.1	1855696	1856026	1807
GCA_000007265	AE009948.1	1856025	1856517	1808
GCA_000007265	AE009948.1	1856509	1856914	1809
GCA_000007265	AE009948.1	1856910	1858224	1810
GCA_000007265	AE009948.1	1858223	1859045	1811
GCA_000007265	AE009948.1	1859045	1859792	1812
GCA_000007265	AE009948.1	1859769	1860372	1813
GCA_000007265	AE009948.1	1860373	1861705	1814
GCA_000007265	AE009948.1	1861713	1861932	1815
GCA_000007265	AE009948.1	1861955	1862240	1816
GCA_000007265	AE009948.1	1862239	1862770	1817
GCA_000007265	AE009948.1	1862832	1863543	1818
GCA_000007265	AE009948.1	1863545	1863755	1819
GCA_000007265	AE009948.1	1863815	1864286	1820
GCA_000007265	AE009948.1	1864268	1864433	1821
GCA_000007265	AE009948.1	1864718	1865081	1822
GCA_000007265	AE009948.1	1865087	1865468	1823
GCA_000007265	AE009948.1	1865520	1865925	1824
GCA_000007265	AE009948.1	1866046	1867117	1825
GCA_000007265	AE009948.1	1867259	1869329	1826
GCA_000007265	AE009948.1	1869330	1869567	1827
GCA_000007265	AE009948.1	1869733	1870687	1828
GCA_000007265	AE009948.1	1870736	1872632	1829
GCA_000007265	AE009948.1	1872779	1873763	1830
GCA_000007265	AE009948.1	1873808	1874972	1831
GCA_000007265	AE009948.1	1875083	1875728	1832
GCA_000007265	AE009948.1	1875793	1876408	1833
GCA_000007265	AE009948.1	1876478	1877480	1834
GCA_000007265	AE009948.1	1877559	1879464	1835
GCA_000007265	AE009948.1	1879543	1880359	1836
GCA_000007265	AE009948.1	1880345	1881212	1837
GCA_000007265	AE009948.1	1881247	1881742	1838
GCA_000007265	AE009948.1	1881796	1882993	1839
GCA_000007265	AE009948.1	1882995	1883430	1840
GCA_000007265	AE009948.1	1883707	1884520	1841
GCA_000007265	AE009948.1	1884536	1885175	1842
GCA_000007265	AE009948.1	1885200	1886208	1843
GCA_000007265	AE009948.1	1886219	1886858	1844
GCA_000007265	AE009948.1	1887921	1889418	1845
GCA_000007265	AE009948.1	1889588	1890203	1846
GCA_000007265	AE009948.1	1890335	1890761	1847
GCA_000007265	AE009948.1	1890887	1895294	1848
GCA_000007265	AE009948.1	1895416	1896001	1849
GCA_000007265	AE009948.1	1896125	1897979	1850
GCA_000007265	AE009948.1	1898070	1899330	1851
GCA_000007265	AE009948.1	1899360	1900155	1852
GCA_000007265	AE009948.1	1900169	1900922	1853
GCA_000007265	AE009948.1	1901088	1901430	1854
GCA_000007265	AE009948.1	1901506	1901851	1855
GCA_000007265	AE009948.1	1902041	1903205	1856
GCA_000007265	AE009948.1	1903229	1904567	1857
GCA_000007265	AE009948.1	1904720	1906247	1858
GCA_000007265	AE009948.1	1906248	1906938	1859
GCA_000007265	AE009948.1	1906950	1907946	1860
GCA_000007265	AE009948.1	1908033	1909641	1861
GCA_000007265	AE009948.1	1909768	1910902	1862
GCA_000007265	AE009948.1	1911002	1911854	1863
GCA_000007265	AE009948.1	1911948	1912845	1864
GCA_000007265	AE009948.1	1912898	1913876	1865
GCA_000007265	AE009948.1	1913877	1914810	1866
GCA_000007265	AE009948.1	1914820	1915336	1867
GCA_000007265	AE009948.1	1915356	1915782	1868
GCA_000007265	AE009948.1	1916029	1918480	1869
GCA_000007265	AE009948.1	1918718	1920167	1870
GCA_000007265	AE009948.1	1920206	1920512	1871
GCA_000007265	AE009948.1	1920513	1920978	1872
GCA_000007265	AE009948.1	1921196	1921973	1873
GCA_000007265	AE009948.1	1922254	1923394	1874
GCA_000007265	AE009948.1	1923383	1924784	1875
GCA_000007265	AE009948.1	1924810	1925734	1876
GCA_000007265	AE009948.1	1925988	1926432	1877
GCA_000007265	AE009948.1	1926441	1928658	1878
GCA_000007265	AE009948.1	1928917	1931320	1879
GCA_000007265	AE009948.1	1931476	1931932	1880
GCA_000007265	AE009948.1	1931942	1932980	1881
GCA_000007265	AE009948.1	1932979	1933477	1882
GCA_000007265	AE009948.1	1933533	1933653	1883
GCA_000007265	AE009948.1	1933698	1934736	1884
GCA_000007265	AE009948.1	1934747	1935521	1885
GCA_000007265	AE009948.1	1935524	1937174	1886
GCA_000007265	AE009948.1	1937311	1938139	1887
GCA_000007265	AE009948.1	1938135	1938945	1888
GCA_000007265	AE009948.1	1938960	1939452	1889
GCA_000007265	AE009948.1	1939469	1939895	1890
GCA_000007265	AE009948.1	1940141	1941176	1891
GCA_000007265	AE009948.1	1941404	1942559	1892
GCA_000007265	AE009948.1	1942564	1943413	1893
GCA_000007265	AE009948.1	1943535	1943826	1894
GCA_000007265	AE009948.1	1943903	1944656	1895
GCA_000007265	AE009948.1	1944932	1945748	1896
GCA_000007265	AE009948.1	1945801	1947985	1897
GCA_000007265	AE009948.1	1948142	1949798	1898
GCA_000007265	AE009948.1	1949790	1950468	1899
GCA_000007265	AE009948.1	1950467	1951124	1900
GCA_000007265	AE009948.1	1951120	1951870	1901
GCA_000007265	AE009948.1	1951862	1952741	1902
GCA_000007265	AE009948.1	1952742	1953588	1903
GCA_000007265	AE009948.1	1953602	1954484	1904
GCA_000007265	AE009948.1	1954684	1955272	1905
GCA_000007265	AE009948.1	1955268	1956009	1906
GCA_000007265	AE009948.1	1956008	1956962	1907
GCA_000007265	AE009948.1	1956958	1957267	1908
GCA_000007265	AE009948.1	1957540	1958257	1909
GCA_000007265	AE009948.1	1958295	1958766	1910
GCA_000007265	AE009948.1	1958737	1959196	1911
GCA_000007265	AE009948.1	1959331	1959802	1912
GCA_000007265	AE009948.1	1960143	1960620	1913
GCA_000007265	AE009948.1	1960612	1961881	1914
GCA_000007265	AE009948.1	1962396	1963158	1915
GCA_000007265	AE009948.1	1963154	1964057	1916
GCA_000007265	AE009948.1	1964053	1964260	1917
GCA_000007265	AE009948.1	1964249	1965329	1918
GCA_000007265	AE009948.1	1965709	1966027	1919
GCA_000007265	AE009948.1	1966023	1966590	1920
GCA_000007265	AE009948.1	1966643	1966799	1921
GCA_000007265	AE009948.1	1966824	1967952	1922
GCA_000007265	AE009948.1	1967955	1968141	1923
GCA_000007265	AE009948.1	1968201	1969230	1924
GCA_000007265	AE009948.1	1969232	1969652	1925
GCA_000007265	AE009948.1	1969977	1970361	1926
GCA_000007265	AE009948.1	1970584	1971199	1927
GCA_000007265	AE009948.1	1971371	1972928	1928
GCA_000007265	AE009948.1	1973268	1974390	1929
GCA_000007265	AE009948.1	1974439	1974766	1930
GCA_000007265	AE009948.1	1974958	1975591	1931
GCA_000007265	AE009948.1	1975671	1976463	1932
GCA_000007265	AE009948.1	1976479	1977028	1933
GCA_000007265	AE009948.1	1977027	1978401	1934
GCA_000007265	AE009948.1	1978896	1980897	1935
GCA_000007265	AE009948.1	1980912	1983183	1936
GCA_000007265	AE009948.1	1983229	1983619	1937
GCA_000007265	AE009948.1	1983651	1984275	1938
GCA_000007265	AE009948.1	1984295	1984706	1939
GCA_000007265	AE009948.1	1984716	1984983	1940
GCA_000007265	AE009948.1	1985003	1985957	1941
GCA_000007265	AE009948.1	1986009	1986264	1942
GCA_000007265	AE009948.1	1986256	1986523	1943
GCA_000007265	AE009948.1	1986667	1987141	1944
GCA_000007265	AE009948.1	1987148	1987631	1945
GCA_000007265	AE009948.1	1987683	1987956	1946
GCA_000007265	AE009948.1	1988090	1988660	1947
GCA_000007265	AE009948.1	1988662	1990012	1948
GCA_000007265	AE009948.1	1990208	1990508	1949
GCA_000007265	AE009948.1	1990491	1990869	1950
GCA_000007265	AE009948.1	1990884	1992117	1951
GCA_000007265	AE009948.1	1992404	1994123	1952
GCA_000007265	AE009948.1	1994142	1994604	1953
GCA_000007265	AE009948.1	1994625	1994922	1954
GCA_000007265	AE009948.1	1994981	1997489	1955
GCA_000007265	AE009948.1	1997466	1998720	1956
GCA_000007265	AE009948.1	1998879	2000520	1957
GCA_000007265	AE009948.1	2000548	2000941	1958
GCA_000007265	AE009948.1	2001646	2003215	1959
GCA_000007265	AE009948.1	2003782	2004505	1960
GCA_000007265	AE009948.1	2004508	2005126	1961
GCA_000007265	AE009948.1	2005812	2006667	1962
GCA_000007265	AE009948.1	2006845	2007238	1963
GCA_000007265	AE009948.1	2007672	2008281	1964
GCA_000007265	AE009948.1	2008267	2008603	1965
GCA_000007265	AE009948.1	2009124	2009613	1966
GCA_000007265	AE009948.1	2009781	2010543	1967
GCA_000007265	AE009948.1	2010539	2011442	1968
GCA_000007265	AE009948.1	2011438	2011645	1969
GCA_000007265	AE009948.1	2011646	2012723	1970
GCA_000007265	AE009948.1	2012971	2013586	1971
GCA_000007265	AE009948.1	2013799	2014096	1972
GCA_000007265	AE009948.1	2014112	2014673	1973
GCA_000007265	AE009948.1	2014977	2015841	1974
GCA_000007265	AE009948.1	2015997	2016300	1975
GCA_000007265	AE009948.1	2016472	2017240	1976
GCA_000007265	AE009948.1	2018008	2018548	1977
GCA_000007265	AE009948.1	2018748	2019834	1978
GCA_000007265	AE009948.1	2019998	2020706	1979
GCA_000007265	AE009948.1	2021052	2022897	1980
GCA_000007265	AE009948.1	2022941	2025179	1981
GCA_000007265	AE009948.1	2025548	2025872	1982
GCA_000007265	AE009948.1	2025861	2026554	1983
GCA_000007265	AE009948.1	2026876	2031589	1984
GCA_000007265	AE009948.1	2031821	2032508	1985
GCA_000007265	AE009948.1	2032504	2033893	1986
GCA_000007265	AE009948.1	2033985	2034594	1987
GCA_000007265	AE009948.1	2034680	2037182	1988
GCA_000007265	AE009948.1	2037558	2038806	1989
GCA_000007265	AE009948.1	2038848	2039694	1990
GCA_000007265	AE009948.1	2039898	2041095	1991
GCA_000007265	AE009948.1	2041159	2042365	1992
GCA_000007265	AE009948.1	2042411	2042951	1993
GCA_000007265	AE009948.1	2043156	2045049	1994
GCA_000007265	AE009948.1	2045360	2045534	1995
GCA_000007265	AE009948.1	2045770	2048092	1996
GCA_000007265	AE009948.1	2048135	2049020	1997
GCA_000007265	AE009948.1	2049044	2050685	1998
GCA_000007265	AE009948.1	2050854	2052066	1999
GCA_000007265	AE009948.1	2052132	2052804	2000
GCA_000007265	AE009948.1	2052833	2054036	2001
GCA_000007265	AE009948.1	2054056	2054836	2002
GCA_000007265	AE009948.1	2054993	2055731	2003
GCA_000007265	AE009948.1	2055743	2056040	2004
GCA_000007265	AE009948.1	2056139	2057762	2005
GCA_000007265	AE009948.1	2057857	2058142	2006
GCA_000007265	AE009948.1	2058316	2059120	2007
GCA_000007265	AE009948.1	2059124	2060021	2008
GCA_000007265	AE009948.1	2060036	2060999	2009
GCA_000007265	AE009948.1	2061463	2062261	2010
GCA_000007265	AE009948.1	2062446	2063307	2011
GCA_000007265	AE009948.1	2063349	2064081	2012
GCA_000007265	AE009948.1	2064437	2065055	2013
GCA_000007265	AE009948.1	2065127	2065619	2014
GCA_000007265	AE009948.1	2065627	2066560	2015
GCA_000007265	AE009948.1	2066572	2066716	2016
GCA_000007265	AE009948.1	2066790	2068989	2017
GCA_000007265	AE009948.1	2069087	2070629	2018
GCA_000007265	AE009948.1	2070674	2070797	2019
GCA_000007265	AE009948.1	2070878	2071196	2020
GCA_000007265	AE009948.1	2071221	2071641	2021
GCA_000007265	AE009948.1	2071640	2071907	2022
GCA_000007265	AE009948.1	2072108	2072507	2023
GCA_000007265	AE009948.1	2072722	2073862	2024
GCA_000007265	AE009948.1	2073935	2074754	2025
GCA_000007265	AE009948.1	2074863	2075196	2026
GCA_000007265	AE009948.1	2075284	2075836	2027
GCA_000007265	AE009948.1	2075858	2076449	2028
GCA_000007265	AE009948.1	2076450	2077683	2029
GCA_000007265	AE009948.1	2077714	2079745	2030
GCA_000007265	AE009948.1	2079913	2080117	2031
GCA_000007265	AE009948.1	2080173	2082750	2032
GCA_000007265	AE009948.1	2082806	2083244	2033
GCA_000007265	AE009948.1	2083465	2085157	2034
GCA_000007265	AE009948.1	2085244	2085553	2035
GCA_000007265	AE009948.1	2085579	2086452	2036
GCA_000007265	AE009948.1	2086559	2087504	2037
GCA_000007265	AE009948.1	2087493	2089245	2038
GCA_000007265	AE009948.1	2089337	2090618	2039
GCA_000007265	AE009948.1	2090837	2091020	2040
GCA_000007265	AE009948.1	2091035	2091185	2041
GCA_000007265	AE009948.1	2091332	2091854	2042
GCA_000007265	AE009948.1	2091951	2093436	2043
GCA_000007265	AE009948.1	2093445	2093694	2044
GCA_000007265	AE009948.1	2093759	2094788	2045
GCA_000007265	AE009948.1	2094790	2095222	2046
GCA_000007265	AE009948.1	2095497	2095953	2047
GCA_000007265	AE009948.1	2095952	2096168	2048
GCA_000007265	AE009948.1	2096490	2097411	2049
GCA_000007265	AE009948.1	2097431	2098553	2050
GCA_000007265	AE009948.1	2098780	2099590	2051
GCA_000007265	AE009948.1	2100040	2100712	2052
GCA_000007265	AE009948.1	2100796	2101468	2053
GCA_000007265	AE009948.1	2101451	2102816	2054
GCA_000007265	AE009948.1	2102925	2104479	2055
GCA_000007265	AE009948.1	2104572	2105499	2056
